FID,Relief,Conf_R,Slope_MIN,Slope_MAX,Slope_MEAN,LDfG_MAX,LDfG_MEAN,Depth_MIN,Depth_MAX,Depth_MEAN,prc_pit,pit_no,prc_vall,prc_holl,Area,Perimeter,MBG_Width,MBG_Length,MBG_Orient,MBG_W_L,Area_CH,CH_Score,Dissect,Depth_RAN,PP_Score,LDfG_VAR,QuLDfG_Ran
899,0.91,0.914428711,0,11.11468983,6.037121918,192.3287659,190.0210171,-562.0512085,-554.4312134,-559.1813339,0,0,36.49301619,44.31294824,11404.8,396.4,114.794,130.335,155.2,0.880761115586757,11629.13,0.98,0.38,7.62,0.91,15630.25,3
900,1.52,0,0,7.961522579,1.438418483,466.0392151,465.6363395,-834.847229,-831.4943848,-834.4814607,0,0,82.46429971,0.877279784,16943.4,510.8,137.597,167.6,75.7,0.820984486873508,17982.61,0.94,0.11,3.35,0.82,160509.48,4
901,8.84,7.315216064,1.917800665,14.55353928,7.864190004,117.3479919,112.3960664,-488.2896118,-476.4024048,-481.7986545,28.85104414,1,26.73999213,8.444208038,21123.3,530.8,154.658,178.303,90.1,0.867388658631655,21391.16,0.99,0.55,11.89,0.94,2246.39,2
902,1.22,0.30480957,1.031114459,11.56979084,4.636731749,168.2496033,167.1319949,-537.6672363,-533.4000244,-536.276563,0,0,0,92.56862782,6744.1,304.3,81.534,95.673,92.9,0.852215358565112,6812.85,0.99,0.33,4.27,0.92,10430.94,3
903,4.57,1.828796387,1.617431164,9.383547783,6.101763261,135.6359863,133.0162574,-505.9680176,-498.9576111,-502.3721383,14.21992902,1,7.756324917,15.51264984,11498.3,394.3,105.987,129.467,90,0.818641043663636,11581.8,0.99,0.52,7.01,0.93,4626.21,3
904,6.71,4.876800537,1.179078937,10.2982378,6.220686893,125.2727966,120.8795324,-495.9096069,-485.5464172,-490.1071171,25.12378214,1,38.31376777,6.280945534,23665.5,568.6,163.785,182.194,9.3,0.898959351021439,24238.54,0.98,0.57,10.36,0.92,3122.52,2
905,0.91,0.304748535,0.571941793,12.46154118,5.986938404,145.0848084,140.9118434,-514.5023804,-503.2247925,-509.8662427,0,0,15.87746442,43.00146614,22468.3,656.5,144.439,235.493,58.1,0.613347318179309,25464.11,0.88,0.41,11.28,0.66,5762.61,3
906,4.27,1.523986816,0,7.586782932,3.68139788,98.14559937,96.4207425,-467.2583923,-462.9912109,-465.4207972,21.00174884,1,39.08658812,4.6670553,25479.3,656.8,141.281,231.47,162.7,0.610364194064026,27859.57,0.91,0.44,4.27,0.74,987.26,2
907,1.22,0,0,1.429765105,0.752756982,490.4231873,490.1887184,-859.2312012,-858.9263916,-859.0787964,98.86796348,0,12.89582132,0,3457.9,225.6,52.595,82.223,166.1,0.639662868053951,3593.36,0.96,0.74,0.3,0.86,180785.45,4
908,2.13,0.30480957,0.808909297,7.068087578,4.480425405,107.8992004,106.9937556,-477.6216125,-474.878418,-476.429298,44.13193506,0,8.826387009,2.942129005,5052.2,258.7,69.699,81.835,0,0.851701594672206,5053.76,1,0.45,2.74,0.95,1763.48,2
909,4.27,0,0,3.841976166,1.862283016,154.8384094,154.1384809,-523.6464233,-521.817627,-523.0819657,0,0,98.22117046,0,4086,234.6,61.588,84.501,41.4,0.728843445639696,4090.13,1,0.33,1.83,0.94,7945.67,3
910,4.27,2.743225098,1.61745429,11.84393311,6.589781387,110.642395,107.5147275,-480.6696167,-472.744812,-476.894241,30.92538738,1,5.726923586,19.4715402,12977.4,415.3,118.234,130.741,89.5,0.904337583466548,13058.8,0.99,0.48,7.92,0.95,1807.5,2
911,4.27,2.43838501,0.639509082,11.24337673,5.466297604,112.1663818,108.0414324,-482.1936035,-472.1351929,-477.1423926,8.046024968,3,32.46154901,2.774491368,53574.3,1108.2,244.115,385.972,131.4,0.632468158312002,63505.19,0.84,0.51,10.06,0.55,1852.56,2
912,4.57,3.657592773,0,16.15929413,6.061575915,424.2815857,410.6618276,-794.0040283,-757.7327881,-779.6308679,8.451655741,3,19.84573978,6.385695449,237428,4039.9,258.989,1744.507,152.9,0.148459708100913,360236.53,0.66,0.4,36.27,0.18,119482.1,4
913,1.22,0.609619141,1.03102994,7.681059361,4.29450841,133.5023804,132.1968308,-502.9200134,-498.9576111,-501.355365,0,0,8.378769342,70.38166246,8870.1,344.8,97.424,116.079,71.6,0.839290483205403,8968.97,0.99,0.41,3.96,0.94,4515.41,3
914,0.61,0.30480957,0.639514863,18.55147743,7.542385327,149.9615784,144.9924284,-519.0744019,-502.6152039,-513.9559206,0,0,0,52.52381619,29431.8,777.7,135.927,305.152,108.4,0.445440305159396,32505.01,0.91,0.31,16.46,0.61,6398.79,3
915,7.32,4.267211914,0.808889747,13.1194706,7.302007286,138.0744019,134.0211202,-507.4920044,-497.7384033,-503.2759219,30.92062241,1,18.93099331,6.941364214,23555.3,607.2,128.45,240.03,83.8,0.535141440653252,24383.64,0.97,0.44,9.75,0.8,4763.92,3
916,2.44,0,0.286010265,3.037348986,1.504202289,152.7048035,152.3872935,-521.817627,-520.5983887,-521.309611,0,0,100.961285,0,3533.4,223.4,55.591,81.233,90.4,0.684340108084153,3607.14,0.98,0.45,1.22,0.89,7636.54,3
917,1.52,0.914367676,0,6.49394846,1.918356613,285.2928162,284.0727683,-654.4055786,-649.5288086,-652.9386033,40.54281787,0,27.66132055,4.067841258,109621.9,1959.5,261.703,797.62,56.9,0.328104861964344,150540.93,0.73,0.31,4.88,0.36,47992.88,4
918,15.85,12.80157471,0.639448524,21.33086014,6.866402389,137.7695923,124.8913499,-508.101593,-481.8887939,-493.9190458,5.381835367,1,40.71475452,3.041906947,127047.8,1998.6,212.076,893.961,98.1,0.237231825549437,144690.17,0.88,0.54,26.21,0.4,3586.97,2
919,0.3,0,0,12.03781796,6.125995383,196.9007874,191.1391839,-566.0136108,-549.2496338,-560.1158741,0.497876999,0,18.91932598,54.26859292,29855.1,738.5,130.038,281.055,83.6,0.462678123498959,31761.33,0.94,0.35,16.76,0.69,15911.09,3
920,4.27,3.04800415,1.458043814,12.64494896,5.595642311,119.1767883,115.9362861,-488.8992004,-480.9743958,-485.0544476,22.33680986,1,24.688053,11.75621571,25287.3,700.4,118.818,294.348,81.8,0.403665049533206,26855.03,0.94,0.49,7.92,0.65,2594.51,2
921,7.32,7.010406494,0,18.81126595,10.9707593,117.3479919,109.925467,-487.9848022,-469.6968079,-479.2686697,16.45447229,1,25.38690011,9.872683371,31617.2,669.3,166.773,239.841,90.1,0.695348168161407,32302.36,0.98,0.48,18.29,0.89,2018.3,2
922,0.61,0.30480957,0,3.232274294,1.626148798,285.9023743,285.4741215,-655.0151978,-653.4912109,-654.4094563,22.63635448,1,76.71209019,0,11819.7,437.8,90.962,178.651,58.2,0.509160318162227,12163.11,0.97,0.43,1.52,0.78,48608.84,4
923,2.44,2.133605957,0.286011577,6.400448322,3.670531139,104.8511963,102.8783417,-474.2687988,-469.3919983,-471.9159993,24.83941976,1,42.7790007,6.209854942,21542.7,550.8,151.047,193.162,71.6,0.781970573922407,22089.62,0.98,0.49,4.88,0.89,1434.77,2
924,2.13,1.828796387,0.404479921,21.82097816,7.951154011,184.0992126,178.0544547,-554.1264038,-538.8864136,-547.1492587,4.189701795,1,16.29328475,19.08641928,31930,995,120.801,432.283,98.1,0.279448879553441,38155.55,0.84,0.46,15.24,0.41,12781.31,3
925,11.89,9.753601074,0.639482796,18.17384911,9.561467598,122.5296021,112.9018543,-493.1664124,-471.2207947,-482.140531,11.66889566,2,27.31018134,8.193054401,59869.8,1063.6,197.849,412.143,15.5,0.480049400329497,66287.78,0.9,0.5,21.95,0.67,2294.59,2
926,1.22,0.30480957,0,16.06913948,5.753019704,490.1183777,483.4365889,-859.2312012,-837.2855835,-852.3788731,12.90838367,0,22.12865772,38.17193457,80605.8,1373.7,192.516,584.642,59.3,0.329288692909507,89166.25,0.9,0.31,21.95,0.54,175089.18,4
927,4.57,3.04800415,0.286012352,8.470191956,5.125365511,130.7591858,127.3010968,-500.4815979,-491.642395,-496.4360781,14.70647049,1,22.67247534,35.54063702,24257.3,589.5,139.446,219.979,80.5,0.633905963751085,24693.93,0.98,0.46,8.84,0.88,3881.43,3
928,0.91,0.30480957,0,6.640924931,4.014598017,150.5711975,148.8800433,-519.9888306,-515.1119995,-517.978111,0,0,26.96837864,42.8321308,9369.9,361.2,102.625,116.836,75.4,0.878367968776747,9654.13,0.97,0.42,4.88,0.9,7035.86,3
929,0.3,0.304748535,0,4.282062531,2.569916255,372.7704163,371.0252132,-741.8831787,-737.3112183,-739.9815814,0,0,44.13018843,48.54320727,16841.2,519.4,98.711,212.511,26.7,0.464498308322863,17088.83,0.99,0.43,4.57,0.79,93651.43,4
930,6.1,3.352783203,0.808840752,14.68450165,7.509225151,189.2807922,182.2649856,-559.9176025,-542.8488159,-551.6032404,11.21984282,1,15.94398717,9.448288693,25171.4,733.6,163.222,241.993,139,0.674490584438393,29251.37,0.86,0.49,17.07,0.59,13751.08,3
931,7.32,2.743164063,0.28600949,22.06761169,7.772261633,143.256012,127.2369064,-512.673584,-474.5736084,-496.2022301,7.137391558,2,29.5228469,8.564869869,229083.1,4159.5,239.722,1658.38,100.5,0.144551912106996,327356.95,0.7,0.43,38.1,0.17,3873.43,3
932,3.35,2.133605957,0.404480636,11.35355949,5.088245804,62.48397827,60.6238563,-432.5112,-425.805603,-429.7252748,0,0,29.19917588,24.48963138,15780.9,492.8,114.607,185.297,63.8,0.618504347075236,16432.37,0.96,0.42,6.71,0.82,19.15,2
933,0.61,0,0.285983443,17.47599411,4.42860119,131.3688049,129.2919677,-500.4815979,-493.4711914,-498.2912298,0,0,52.18077463,6.76417449,15382.4,550.2,82.08,217.781,26.6,0.376892382714746,16760.73,0.92,0.32,7.01,0.64,4133.46,3
934,6.1,0,0.639398992,3.232321024,1.662370042,289.8647766,288.7116333,-658.6727905,-656.5391846,-657.6364868,0,0,73.82767987,18.45691997,8858.8,388.1,78.365,152.919,128.8,0.512460845284105,9383.02,0.94,0.51,2.13,0.74,50046.89,4
935,10.06,5.79119873,1.808286428,14.64374352,8.082269673,126.1871948,121.5470107,-496.8240051,-486.7655945,-490.9325407,29.85150332,1,21.22773569,13.93070154,22407.1,597.3,119.921,236.971,79.1,0.506057703263268,22933.12,0.98,0.59,10.06,0.79,3197.56,2
936,3.66,1.523986816,3.257431746,8.076018333,5.049406573,127.101593,125.9226506,-497.4335938,-493.1664124,-495.311509,28.10080001,1,35.59434668,3.746773334,7934.4,327.4,94.052,106.184,90.1,0.88574549838017,8034.87,0.99,0.51,4.27,0.93,3711.57,2
937,0.91,0.914428711,0,10.37414837,4.5427797,328.8791809,325.0355939,-697.6871948,-687.3240356,-693.9504082,7.836216323,2,33.8916356,9.207554179,75874.1,1607.8,193.854,700.829,51.8,0.276606704345853,91336.94,0.83,0.36,10.36,0.37,67618.51,4
938,3.05,1.219207764,1.031117797,11.1986618,5.616493468,124.3583984,122.9118875,-494.3856201,-489.20401,-492.2158436,10.65626632,1,47.95319847,15.9843995,8369.2,336.2,93.87,106.629,89.3,0.880342120811411,8456.36,0.99,0.43,5.18,0.93,3353.79,2
939,2.13,1.219238281,0,9.39192009,2.654214394,201.4728088,195.9504785,-570.5856323,-557.479187,-564.8617101,8.847253159,2,78.02637726,0.532967058,139447.1,2813.7,351.271,942.837,122.5,0.372568110924794,236224.18,0.59,0.44,13.11,0.22,17148.03,3
940,4.27,3.352813721,0.808923185,8.085835457,5.138288201,105.4607849,102.6562695,-474.878418,-467.8680115,-471.7672802,28.75457908,1,31.150794,7.787698501,24812.7,594.8,157.613,211.116,24.1,0.746570605733341,25371.5,0.98,0.45,7.01,0.88,1417.99,2
941,2.13,0.914398193,0.639528751,7.285883904,4.335512788,123.4440002,121.6564678,-492.8616028,-487.9848022,-490.7438822,2.084387855,0,44.81433885,17.71729676,14262.4,470.1,105.845,178.677,90,0.592381783889365,14720.25,0.97,0.44,4.88,0.81,3209.96,2
942,11.28,0.609619141,0,13.91938496,3.189146679,475.4880066,474.2339136,-844.6008301,-837.5903931,-843.1374636,61.99241639,0,10.41472595,4.95939331,29971.7,725.7,157.257,271.686,116.5,0.578818930677326,32816.61,0.91,0.21,7.01,0.72,167472.4,4
943,0.91,0.304748535,0,17.15659142,4.133800965,172.5168152,169.5314389,-541.6295776,-531.2664185,-538.4338847,0,0,0,74.80823147,48482,904.8,189.834,331.158,102.8,0.573242983711703,51359.25,0.94,0.31,10.36,0.75,10926.82,3
944,3.96,3.352813721,0.286012352,8.280379295,4.456820538,114.2999878,111.187737,-484.3272095,-477.0119934,-480.3021991,19.9103245,1,14.52915571,13.45292196,27622.5,839,141.63,352.803,37.7,0.401442164607444,32983.98,0.84,0.56,7.32,0.49,2133.31,2
945,2.44,2.133605957,0.571957827,9.222653389,4.948559068,405.6888123,403.6286752,-776.020813,-769.6199951,-772.7387679,6.225005922,1,35.5714624,15.11787152,16714.7,493.5,117.854,178.935,180,0.658641406097186,17127.26,0.98,0.52,6.4,0.86,114669.38,4
946,1.22,0.914428711,0,5.771605492,2.695252855,188.9759827,188.179771,-558.3936157,-555.6503906,-557.1712902,23.17044822,1,68.45814247,6.31921315,14113.3,469.6,93.686,179.63,90,0.521549852474531,14260.52,0.99,0.46,2.74,0.81,15173.26,3
947,0.3,0,0,12.5018959,4.141901447,128.3208008,127.6635714,-497.7384033,-494.0808105,-496.7763805,0,0,39.0091252,39.0091252,4953.6,264.2,62.569,98.006,18.4,0.638420096728772,5031.85,0.98,0.27,3.66,0.89,3926.72,3
948,0.3,0.30480957,0,6.117554665,2.470217188,376.428009,374.423217,-745.5408325,-738.2255859,-743.3117455,0,0,0,67.70166504,39519.6,833.2,230.743,241.387,159.7,0.955904833317453,44062.99,0.9,0.31,7.32,0.72,95742.73,4
949,5.49,2.743225098,1.458099604,14.08130074,7.551352386,188.6711731,185.0220535,-559.0032349,-548.3352051,-554.3691141,24.52833689,1,4.716987862,24.52833689,15756,468.4,126.481,161.032,38.8,0.785440160961796,16019.42,0.98,0.44,10.67,0.9,14405.29,3
950,4.57,2.74319458,0.404458582,10.83108807,5.622300552,135.3312073,128.539198,-504.7488098,-487.3752136,-497.6091606,15.7203147,1,16.63163729,21.87174219,65242.1,1458.6,240.803,517.547,41.4,0.465277549671817,90286.02,0.72,0.41,17.37,0.39,4037.23,3
951,1.52,0.30480957,0,2.556418657,1.555769459,233.7815857,233.1623609,-602.8944092,-601.0656128,-602.0826699,49.41564952,0,39.95307834,4.205587192,14137.5,454.2,118.323,166.292,0.2,0.711537536381786,14514.16,0.97,0.47,1.83,0.86,28278.58,3
952,13.11,9.448852539,0.286011308,16.727705,8.425345032,153.9239807,143.4530849,-523.9512329,-500.1768188,-512.5587484,7.203016578,3,39.98409203,4.41001015,101116.4,1476.7,301.535,496.674,127.4,0.607108485646521,121311.41,0.83,0.48,23.77,0.58,6154.89,3
953,0.61,0,0.404481739,15.47742367,8.92164367,118.2623901,107.6777029,-487.3752136,-462.3815918,-476.565981,0,0,0,26.36225293,44543.5,951.7,210.375,321.872,111.6,0.65359832479992,49438.2,0.9,0.43,24.99,0.62,1821.39,2
954,2.44,0.914398193,0.572021306,7.313348293,4.038296227,119.4815979,118.6712669,-489.20401,-485.8511963,-487.9848,0,0,73.1691271,20.18458678,5891.3,279.4,81.616,81.957,180,0.995839281574484,5891.72,1,0.37,3.35,0.95,2880.6,2
955,1.22,0.609558105,0.808892965,5.357958794,3.107052897,166.7256165,165.9552818,-536.1431885,-533.704834,-535.0680919,0,0,39.32020996,55.40575038,8316.6,359.9,90.699,135.389,104.3,0.669914099372918,8832.77,0.94,0.46,2.44,0.81,10191.97,3
956,2.74,1.219238281,1.179123759,10.97066021,6.692841417,177.0887756,174.5691121,-547.1160278,-539.1912231,-543.8800446,1.769850914,0,28.31761464,26.54776371,8398.5,331.2,93.684,106.335,90,0.881026943151361,8420.45,1,0.41,7.92,0.96,12005.39,3
957,2.74,2.133605957,0,7.65515995,3.590866054,288.6455994,286.7957157,-657.7584229,-653.7960205,-655.8031486,32.52307897,1,26.12509622,1.599495688,27879.1,774.6,119.317,337.707,64.5,0.353315151892025,29498.03,0.95,0.51,3.96,0.59,49193.34,4
958,7.01,5.181640625,0.286011577,12.4432888,6.014626702,413.0039978,401.4143806,-782.4216309,-755.2944336,-770.4496432,7.427705187,1,9.18689852,27.16976371,76044.7,1290,203.447,526.755,38.3,0.386226993573863,86797.16,0.88,0.44,27.13,0.58,113174.64,4
959,4.27,3.962402344,0.404462963,12.9499588,6.153404891,123.1391907,115.855776,-492.5567932,-476.4024048,-484.920507,13.3475722,1,23.75867851,22.42392129,55681.1,1100.2,161.043,476.263,70,0.338138801460538,59582.27,0.93,0.48,16.15,0.58,2586.31,2
960,0.91,0,0,3.723833323,2.013830108,290.4743958,289.8150947,-659.5872192,-657.1488037,-658.7523207,14.1632995,1,67.54804375,14.1632995,13643.3,433.6,118.24,155.054,0.5,0.762573039070259,13843.68,0.99,0.36,2.44,0.91,50541.83,4
961,0.3,0,0.639469922,5.622897625,3.59173165,121.3103943,120.0027013,-490.7279968,-486.4608154,-489.1941745,0,0,22.84420148,9.79037206,4554.7,269,57.091,104.351,179.1,0.547105442209466,4759.98,0.96,0.37,4.27,0.79,3025.3,2
962,9.45,7.315185547,0.286012858,17.36600685,6.872188544,128.0159912,117.8107769,-497.4335938,-458.41922,-486.7883458,7.146830385,3,9.376116927,11.14643271,226700.7,3528.1,370.946,1290.492,67.9,0.287445408417875,354806.07,0.64,0.27,39.01,0.23,2788.98,2
963,1.83,0.30480957,0,11.18126869,4.400913574,369.1128235,366.9703583,-738.2255859,-732.1296387,-735.9801028,10.21150371,0,21.39553158,22.36805575,30568.2,941.9,113.466,409.19,72.3,0.277294166524109,35748.44,0.86,0.37,6.1,0.43,91186.1,4
964,13.41,10.05838013,0.286017805,18.55213165,9.954348493,89.30639648,79.88895379,-458.723999,-438.6072083,-449.1419166,22.76555633,1,13.14630718,8.977965878,46357.5,795.1,223.213,283.286,117,0.787942220935733,46934.56,0.99,0.48,20.12,0.92,221.68,2
965,3.05,0.30480957,0.571968734,9.830824852,4.499556275,361.1880188,360.0111372,-730.6055908,-726.947998,-729.2763451,0,0,40.43389495,28.88135354,5146.6,272.2,62.739,101.451,71.7,0.618416772629151,5239.03,0.98,0.37,3.66,0.87,87031.57,4
966,0.3,0.30480957,0.404404789,9.471766472,4.374393501,186.5375671,181.8195717,-555.6503906,-544.9824219,-550.7920356,0,0,0.936015842,68.79716436,31760.5,720.9,167.846,261.097,40,0.642849209297694,32545.92,0.98,0.46,10.67,0.77,13646.81,3
967,2.44,0.609619141,0,5.304964066,3.126434079,32.918396,31.90645182,-402.0312195,-399.2879944,-400.9826925,41.24143267,0,19.95553194,13.30368796,11172.9,390.1,104.925,129.449,90.1,0.810550873316905,11351.96,0.98,0.4,2.74,0.92,1095.18,2
968,0.61,0.30480957,0,5.868787289,1.978339563,333.1463928,332.2717548,-702.2592163,-699.5159912,-701.1857868,0,0,33.25279883,52.5044192,16986.2,521.1,119.733,198.373,45,0.603575083302667,17854.02,0.95,0.41,2.74,0.79,71434.19,4
969,11.89,8.534393311,1.458056688,16.18351173,10.06908198,109.7279968,103.7664611,-480.9743958,-467.5632019,-473.3431991,28.16574044,1,28.90694414,9.635648047,20054.1,518.3,142.445,166.997,179.9,0.852979394839428,20319.74,0.99,0.57,13.41,0.94,1502.84,2
970,11.28,8.839202881,0.28598994,14.46098614,8.302190842,112.776001,106.2026626,-483.4128113,-468.7824097,-475.4569498,27.0000185,1,9.507048767,15.97184193,39087.2,754.3,203.466,262.557,90,0.774940298678001,40512.08,0.96,0.55,14.63,0.87,1697.66,2
971,3.66,1.828796387,0.285991758,8.540365219,4.513913192,106.9848022,104.4494123,-476.4024048,-469.3919983,-473.5050734,22.28163943,1,15.42575037,21.13899125,26017,787.5,131.965,332.824,71.8,0.396500853303848,29767.99,0.87,0.42,7.01,0.53,1556.26,2
972,2.74,1.219238281,0,8.19320488,2.693905107,343.2048035,340.2317262,-712.6224365,-698.9064331,-709.1213061,1.281005129,1,70.19908106,12.42574975,116035,2277.1,373.352,837.19,180,0.445958504043288,207688.9,0.56,0.26,13.72,0.28,75752.5,4
973,10.06,7.315185547,0.858001828,13.95217896,8.206080017,115.8240051,109.6948069,-486.1560059,-471.2207947,-478.9182339,19.61100843,1,27.78226195,6.537002811,36381.5,718.1,179.497,256.789,26.3,0.699005798534984,37457.86,0.97,0.49,14.94,0.89,1997.63,2
974,10.97,10.05841064,0.285990179,15.11793804,6.821309654,109.7279968,102.2629967,-479.4504089,-463.6007996,-471.250243,8.046154329,3,18.57463287,3.252700686,173651.8,2376.7,287.386,949.987,74.9,0.30251571863615,238390.13,0.73,0.52,15.85,0.39,1388.53,2
975,6.71,2.743225098,1.458126068,11.68665981,6.267233246,373.3799744,370.1066129,-743.7120361,-735.1776123,-739.3288978,27.2669973,1,17.47884442,13.98307554,21260.2,567,135.633,213.115,71.3,0.636431034887267,22035.86,0.96,0.52,8.53,0.83,93090.05,4
976,8.84,6.400817871,0.285983443,16.52611542,6.876865088,152.7048035,144.0971062,-522.7319946,-506.5776062,-513.2010375,10.54519566,2,38.36269457,2.545392057,81754.8,1622.6,183.482,682.971,141.7,0.268652695356025,104713.91,0.78,0.59,16.15,0.39,6256.35,3
977,5.18,3.657592773,0.285990953,11.98365688,4.920246855,61.56958008,58.91077997,-431.5968018,-423.9768066,-427.9971437,6.633358623,1,14.51047199,17.41256639,35853.1,738.4,181.565,260.438,20.9,0.697152489268079,37815.13,0.95,0.48,7.62,0.83,37.08,2
978,2.74,0.30480957,0.286021948,6.622920036,3.246014676,370.0271912,369.6135254,-739.7496338,-737.3112183,-738.7590092,51.55401493,0,37.80627764,3.436934331,4324.8,254.8,59.292,93.929,71.9,0.631242747181382,4536.21,0.95,0.42,2.44,0.84,92789.4,4
979,1.22,1.219207764,0.286019355,9.256871223,4.748185699,106.9848022,102.6284678,-476.7072144,-465.7344055,-471.7216752,0,0,16.49023322,31.80259264,25238.9,689,127.995,285.935,48.8,0.447636700648749,27473.5,0.92,0.46,10.97,0.67,1415.9,2
980,2.44,0.914367676,0.28602168,6.890357018,4.195891131,156.9720154,155.4207003,-526.3895874,-522.1224365,-524.5881011,31.46104004,1,14.98144764,16.4795924,9921.7,360.9,103.421,124.973,114.9,0.827546750098021,9959.96,1,0.43,4.27,0.96,8175.9,3
981,1.22,0.914428711,0,5.813566685,2.896078119,142.6463928,141.4341226,-512.0640259,-508.4064026,-510.4568832,4.539415599,1,70.36094176,7.943977297,13097.8,412.3,122.533,137.319,46.4,0.892323713397272,13141.41,1,0.45,3.66,0.97,5842.18,3
982,11.28,0.609619141,0.286017269,17.29328156,5.741992552,475.183197,463.9006149,-844.6008301,-809.8536377,-832.8220851,7.597973322,0,17.88446028,29.80743381,127161.5,2482.1,380.784,702.665,116.6,0.541913998847246,191166.25,0.67,0.34,34.75,0.26,159121.7,4
983,2.74,1.523986816,0.858006477,5.484784126,3.265127514,124.6631775,122.7505198,-493.776001,-488.8992004,-491.746732,36.79101661,1,27.2526049,12.2636722,21816.8,543.7,142.224,179.304,0.5,0.793200374782492,21901.09,1,0.42,4.88,0.93,3335.12,2
984,8.53,3.352844238,0,9.256883621,4.290758181,192.3287659,189.1618209,-562.9656372,-554.7360229,-558.2667707,14.06639664,3,46.12469597,5.561133557,45438.7,1226.7,228.066,410.088,90,0.556139170129338,65479.35,0.69,0.58,8.23,0.38,15416.16,3
